CD_Name,Year,Lookup,PVI
VA03,2016,VA03_2016,-14.28524573
VA04,2016,VA04_2016,-7.989391118
VA05,2016,VA05_2016,5.858203368
VA06,2016,VA06_2016,11.8957688
VA07,2016,VA07_2016,7.846481504
VA08,2016,VA08_2016,-14.94280601
VA09,2016,VA09_2016,14.87362357
VA10,2016,VA10_2016,3.096607831
VA11,2016,VA11_2016,-9.403532532
VT01,2016,VT01_2016,-15.74692577
WA01,2016,WA01_2016,-3.623028101
WA02,2016,WA02_2016,-8.47163289
WA03,2016,WA03_2016,2.281605291
WA04,2016,WA04_2016,13.42165341
WA05,2016,WA05_2016,6.593728211
WA06,2016,WA06_2016,-5.12188408
WA07,2016,WA07_2016,-28.73470837
WA08,2016,WA08_2016,1.212366386
WA09,2016,WA09_2016,-16.88599463
WA10,2016,WA10_2016,-5.207895177
WI01,2016,WI01_2016,3.197668973
WI02,2016,WI02_2016,-17.25725968
WI03,2016,WI03_2016,-5.121442223
WI04,2016,WI04_2016,-22.74920531
WI05,2016,WI05_2016,12.66717454
WI06,2016,WI06_2016,4.640552038
WI07,2016,WI07_2016,1.601651151
WI08,2016,WI08_2016,1.553507504
WV01,2016,WV01_2016,13.51292144
WV02,2016,WV02_2016,11.16050047
WV03,2016,WV03_2016,14.46322493
WY01,2016,WY01_2016,21.68807534
AK01,2018,AK01_2018,9.396048664
AL01,2018,AL01_2018,15.22633159
AL02,2018,AL02_2018,16.36493463
AL03,2018,AL03_2018,16.42799335
AL04,2018,AL04_2018,30.49964664
AL05,2018,AL05_2018,17.5740595
AL06,2018,AL06_2018,25.62603464
AL07,2018,AL07_2018,-20.29683956
AR01,2018,AR01_2018,17.01217785
AR02,2018,AR02_2018,7.426177
AR03,2018,AR03_2018,18.78718385
AR04,2018,AR04_2018,16.7750237
AZ01,2018,AZ01_2018,2.492211838
AZ02,2018,AZ02_2018,0.674974039
AZ03,2018,AZ03_2018,-12.52104255
AZ04,2018,AZ04_2018,21.30944212
AZ05,2018,AZ05_2018,14.62256746
AZ06,2018,AZ06_2018,9.506881492
AZ07,2018,AZ07_2018,-22.94911734
AZ08,2018,AZ08_2018,13.40585129
AZ09,2018,AZ09_2018,-3.893101354
CA01,2018,CA01_2018,11.05130328
CA02,2018,CA02_2018,-21.72967509
CA03,2018,CA03_2018,-4.679264876
CA04,2018,CA04_2018,10.2361851
CA05,2018,CA05_2018,-21.27928422
CA06,2018,CA06_2018,-20.85074456
CA07,2018,CA07_2018,-2.478007014
CA08,2018,CA08_2018,9.125482086
CA09,2018,CA09_2018,-7.87093903
CA10,2018,CA10_2018,-0.164705806
CA11,2018,CA11_2018,-20.96582954
CA12,2018,CA12_2018,-37.37187152
CA13,2018,CA13_2018,-40.15710279
CA14,2018,CA14_2018,-26.77310892
CA15,2018,CA15_2018,-20.30271153
CA16,2018,CA16_2018,-9.045278204
CA17,2018,CA17_2018,-24.45905165
CA18,2018,CA18_2018,-22.69512062
CA19,2018,CA19_2018,-23.45538166
CA20,2018,CA20_2018,-22.53780546
CA21,2018,CA21_2018,-5.333559311
CA22,2018,CA22_2018,7.908073042
CA23,2018,CA23_2018,13.91425388
CA24,2018,CA24_2018,-6.635644912
CA25,2018,CA25_2018,0.278259031
CA26,2018,CA26_2018,-6.845290357
CA27,2018,CA27_2018,-15.42153427
CA28,2018,CA28_2018,-22.91935505
CA29,2018,CA29_2018,-29.01528427
CA30,2018,CA30_2018,-18.36952681
CA31,2018,CA31_2018,-8.254965207
CA32,2018,CA32_2018,-17.08820093
CA33,2018,CA33_2018,-15.42202331
CA34,2018,CA34_2018,-35.48520982
CA35,2018,CA35_2018,-18.58774663
CA36,2018,CA36_2018,-1.538342833
CA37,2018,CA37_2018,-36.88197361
CA38,2018,CA38_2018,-17.03311123
CA39,2018,CA39_2018,0.283581437
CA40,2018,CA40_2018,-33.26102045
CA41,2018,CA41_2018,-12.2776985
CA42,2018,CA42_2018,8.589287822
CA43,2018,CA43_2018,-29.43667107
CA44,2018,CA44_2018,-35.06426843
CA45,2018,CA45_2018,3.224299065
CA46,2018,CA46_2018,-15.0221382
CA47,2018,CA47_2018,-12.59726033
CA48,2018,CA48_2018,4.164514568
CA49,2018,CA49_2018,1.296944182
CA50,2018,CA50_2018,11.39113916
CA51,2018,CA51_2018,-21.64091607
CA52,2018,CA52_2018,-5.988059507
CA53,2018,CA53_2018,-14.04945463
CO01,2018,CO01_2018,-21.07394655
CO02,2018,CO02_2018,-8.97287158
CO03,2018,CO03_2018,6.304467842
CO04,2018,CO04_2018,12.75087422
CO05,2018,CO05_2018,13.48521493
CO06,2018,CO06_2018,-2.134350724
CO07,2018,CO07_2018,-5.562452617
CT01,2018,CT01_2018,-11.49478281
CT02,2018,CT02_2018,-2.639258793
CT03,2018,CT03_2018,-9.149334814
CT04,2018,CT04_2018,-7.172526331
CT05,2018,CT05_2018,-1.604321329
DE01,2018,DE01_2018,-6.204100453
FL01,2018,FL01_2018,21.55248572
FL02,2018,FL02_2018,18.49724345
FL03,2018,FL03_2018,9.43346616
FL04,2018,FL04_2018,17.26752476
FL05,2018,FL05_2018,-12.10189869
FL06,2018,FL06_2018,7.334728513
FL07,2018,FL07_2018,-0.320905944
FL08,2018,FL08_2018,10.59254
FL09,2018,FL09_2018,-4.855244454
FL10,2018,FL10_2018,-11.00620825
FL11,2018,FL11_2018,14.72625186
FL12,2018,FL12_2018,8.260251813
FL13,2018,FL13_2018,-2.015632383
FL14,2018,FL14_2018,-7.314162473
FL15,2018,FL15_2018,5.557632399
FL16,2018,FL16_2018,6.49369378
FL17,2018,FL17_2018,12.64891236
FL18,2018,FL18_2018,4.840075147
FL19,2018,FL19_2018,12.73949689
FL20,2018,FL20_2018,-30.65560661
FL21,2018,FL21_2018,-8.848458972
FL22,2018,FL22_2018,-5.824407175
FL23,2018,FL23_2018,-10.99944523
FL24,2018,FL24_2018,-33.6369103
FL25,2018,FL25_2018,4.451033414
FL26,2018,FL26_2018,-5.512560887
FL27,2018,FL27_2018,-5.127675176
GA01,2018,GA01_2018,8.795145141
GA02,2018,GA02_2018,-5.903166792
GA03,2018,GA03_2018,17.98620383
GA04,2018,GA04_2018,-24.14140166
GA05,2018,GA05_2018,-34.29527874
GA06,2018,GA06_2018,7.969214612
GA07,2018,GA07_2018,8.810718819
GA08,2018,GA08_2018,15.02307955
GA09,2018,GA09_2018,31.2203815
GA10,2018,GA10_2018,14.75314031
GA11,2018,GA11_2018,17.12464271
GA12,2018,GA12_2018,8.678690385
GA13,2018,GA13_2018,-19.682205
GA14,2018,GA14_2018,27.32450356
HI01,2018,HI01_2018,-17.50112995
HI02,2018,HI02_2018,-18.66976052
IA01,2018,IA01_2018,-1.090342679
IA02,2018,IA02_2018,-0.778816199
IA03,2018,IA03_2018,1.375435626
IA04,2018,IA04_2018,10.74976083
ID01,2018,ID01_2018,20.62315334
ID02,2018,ID02_2018,16.90198502
IL01,2018,IL01_2018,-27.20704346
IL02,2018,IL02_2018,-29.28801202
IL03,2018,IL03_2018,-5.828731238
IL04,2018,IL04_2018,-32.7672512
IL05,2018,IL05_2018,-19.46213867
IL06,2018,IL06_2018,1.870458259
IL07,2018,IL07_2018,-37.70617128
IL08,2018,IL08_2018,-8.349006605
IL09,2018,IL09_2018,-18.33372818
IL10,2018,IL10_2018,-10.29536967
IL11,2018,IL11_2018,-9.00282427
IL12,2018,IL12_2018,4.977321518
IL13,2018,IL13_2018,3.072783914
IL14,2018,IL14_2018,5.179310356
IL15,2018,IL15_2018,21.22636946
IL16,2018,IL16_2018,8.045386437
IL17,2018,IL17_2018,-2.680537128
IL18,2018,IL18_2018,14.73471573
IN01,2018,IN01_2018,-7.81414927
IN02,2018,IN02_2018,11.16507042
IN03,2018,IN03_2018,17.53488162
IN04,2018,IN04_2018,16.66423666
IN05,2018,IN05_2018,8.982346833
IN06,2018,IN06_2018,17.99954111
IN07,2018,IN07_2018,-11.47235726
IN08,2018,IN08_2018,15.12352387
IN09,2018,IN09_2018,12.78951646
KS01,2018,KS01_2018,24.42747035
KS02,2018,KS02_2018,9.838554831
KS03,2018,KS03_2018,3.726999884
KS04,2018,KS04_2018,15.36067064
KY01,2018,KY01_2018,22.81019913
KY02,2018,KY02_2018,19.15453162
KY03,2018,KY03_2018,-5.659129112
KY04,2018,KY04_2018,18.29349125
KY05,2018,KY05_2018,30.71789866
KY06,2018,KY06_2018,9.079756293
LA01,2018,LA01_2018,23.81436118
LA02,2018,LA02_2018,-25.4126849
LA03,2018,LA03_2018,20.00298899
LA04,2018,LA04_2018,12.60918932
LA05,2018,LA05_2018,14.98096403
LA06,2018,LA06_2018,19.06665767
MA01,2018,MA01_2018,-11.5673676
MA02,2018,MA02_2018,-8.63094801
MA03,2018,MA03_2018,-8.421523412
MA04,2018,MA04_2018,-8.847141862
MA05,2018,MA05_2018,-18.02332984
MA06,2018,MA06_2018,-5.881455211
MA07,2018,MA07_2018,-34.27441294
MA08,2018,MA08_2018,-9.559223858
MA09,2018,MA09_2018,-4.429925922
MD01,2018,MD01_2018,14.81344635
MD02,2018,MD02_2018,-11.98027374
MD03,2018,MD03_2018,-12.46517735
MD04,2018,MD04_2018,-27.75799579
MD05,2018,MD05_2018,-15.31447854
MD06,2018,MD06_2018,-5.548310754
MD07,2018,MD07_2018,-26.59146786
MD08,2018,MD08_2018,-14.04154115
ME01,2018,ME01_2018,-7.908894798
ME02,2018,ME02_2018,2.005236401
MI01,2018,MI01_2018,9.210166008
MI02,2018,MI02_2018,9.455094853
MI03,2018,MI03_2018,5.890792752
MI04,2018,MI04_2018,10.04624524
MI05,2018,MI05_2018,-5.290977282
MI06,2018,MI06_2018,4.093864283
MI07,2018,MI07_2018,6.75680467
MI08,2018,MI08_2018,4.088624134
MI09,2018,MI09_2018,-4.386783453
MI10,2018,MI10_2018,12.8230645
MI11,2018,MI11_2018,4.080804386
MI12,2018,MI12_2018,-13.80520857
MI13,2018,MI13_2018,-31.94542259
MI14,2018,MI14_2018,-29.72090641
MN01,2018,MN01_2018,5.119637676
MN02,2018,MN02_2018,1.847258518
MN03,2018,MN03_2018,-1.118128357
MN04,2018,MN04_2018,-13.67119453
MN05,2018,MN05_2018,-26.03857213
MN06,2018,MN06_2018,12.26252456
MN07,2018,MN07_2018,12.1970454
MN08,2018,MN08_2018,4.205770836
MO01,2018,MO01_2018,-29.06929463
MO02,2018,MO02_2018,8.279452461
MO03,2018,MO03_2018,18.34500953
MO04,2018,MO04_2018,17.37448984
MO05,2018,MO05_2018,-6.991590399
MO06,2018,MO06_2018,15.43931377
MO07,2018,MO07_2018,23.06022307
MO08,2018,MO08_2018,24.28022633
MS01,2018,MS01_2018,16.27547683
MS02,2018,MS02_2018,-14.06579012
MS03,2018,MS03_2018,13.06878859
MS04,2018,MS04_2018,21.31323321
MT01,2018,MT01_2018,10.60776432
NC01,2018,NC01_2018,-17.17019325
NC02,2018,NC02_2018,7.328827496
NC03,2018,NC03_2018,12.11742884
NC04,2018,NC04_2018,-16.45876945
NC05,2018,NC05_2018,9.669877297
NC06,2018,NC06_2018,8.526096285
NC07,2018,NC07_2018,9.289066783
NC08,2018,NC08_2018,8.001850432
NC09,2018,NC09_2018,7.463946044
NC10,2018,NC10_2018,12.43384228
NC11,2018,NC11_2018,14.24267579
NC12,2018,NC12_2018,-17.9676356
NC13,2018,NC13_2018,5.681868651
ND01,2018,ND01_2018,16.39395764
NE01,2018,NE01_2018,11.45346573
NE02,2018,NE02_2018,3.970709721
NE03,2018,NE03_2018,26.77795381
NH01,2018,NH01_2018,1.557632399
NH02,2018,NH02_2018,-1.568982588
NJ01,2018,NJ01_2018,-12.70617128
NJ02,2018,NJ02_2018,0.662491734
NJ03,2018,NJ03_2018,1.966630354
NJ04,2018,NJ04_2018,7.76611477
NJ05,2018,NJ05_2018,2.607299577
NJ06,2018,NJ06_2018,-8.565066988
NJ07,2018,NJ07_2018,2.865995662
NJ08,2018,NJ08_2018,-26.89371758
NJ09,2018,NJ09_2018,-15.93982437
NJ10,2018,NJ10_2018,-36.13233721
NJ11,2018,NJ11_2018,3.26943618
NJ12,2018,NJ12_2018,-15.63705334
NM01,2018,NM01_2018,-7.308006368
NM02,2018,NM02_2018,6.112830684
NM03,2018,NM03_2018,-7.619411456
NV01,2018,NV01_2018,-14.623429
NV02,2018,NV02_2018,6.943060065
NV03,2018,NV03_2018,1.609661535
NV04,2018,NV04_2018,-2.500640234
NY01,2018,NY01_2018,4.577079686
NY02,2018,NY02_2018,2.758449977
NY03,2018,NY03_2018,-0.660623593
NY04,2018,NY04_2018,-4.326218849
NY05,2018,NY05_2018,-37.43782444
NY06,2018,NY06_2018,-16.24849005
NY07,2018,NY07_2018,-37.88114311
NY08,2018,NY08_2018,-36.49300051
NY09,2018,NY09_2018,-34.12764679
NY10,2018,NY10_2018,-26.06117189
NY11,2018,NY11_2018,2.958549363
NY12,2018,NY12_2018,-30.51203973
NY13,2018,NY13_2018,-43.36364744
NY14,2018,NY14_2018,-29.05305462
NY15,2018,NY15_2018,-44.46051276
NY16,2018,NY16_2018,-24.0521237
NY17,2018,NY17_2018,-7.503112879
NY18,2018,NY18_2018,0.940982861
NY19,2018,NY19_2018,1.713234059
NY20,2018,NY20_2018,-7.247562406
NY21,2018,NY21_2018,3.586768715
NY22,2018,NY22_2018,5.696101946
NY23,2018,NY23_2018,5.719963304
NY24,2018,NY24_2018,-3.512570409
NY25,2018,NY25_2018,-7.726599966
NY26,2018,NY26_2018,-11.13586605
NY27,2018,NY27_2018,11.1122673
OH01,2018,OH01_2018,4.82241389
OH02,2018,OH02_2018,8.545770614
OH03,2018,OH03_2018,-18.83371673
OH04,2018,OH04_2018,13.88923862
OH05,2018,OH05_2018,10.63199537
OH06,2018,OH06_2018,15.76598722
OH07,2018,OH07_2018,11.70255993
OH08,2018,OH08_2018,17.02154992
OH09,2018,OH09_2018,-13.64629119
OH10,2018,OH10_2018,3.933665457
OH11,2018,OH11_2018,-31.41135591
OH12,2018,OH12_2018,7.193619989
OH13,2018,OH13_2018,-7.205254199
OH14,2018,OH14_2018,5.368137033
OH15,2018,OH15_2018,6.986794757
OH16,2018,OH16_2018,7.965249486
OK01,2018,OK01_2018,17.09086269
OK02,2018,OK02_2018,23.45339121
OK03,2018,OK03_2018,27.39310798
OK04,2018,OK04_2018,20.01124065
OK05,2018,OK05_2018,9.795974368
OR01,2018,OR01_2018,-9.045223233
OR02,2018,OR02_2018,11.12650727
OR03,2018,OR03_2018,-23.58718066
OR04,2018,OR04_2018,-0.243215059
OR05,2018,OR05_2018,-0.442367601
PA01,2018,PA01_2018,0.634555476
PA02,2018,PA02_2018,-24.73678384
PA03,2018,PA03_2018,-41.03871649
PA04,2018,PA04_2018,-6.792777437
PA05,2018,PA05_2018,-12.69529978
PA06,2018,PA06_2018,-1.652434371
PA07,2018,PA07_2018,-0.518226135
PA08,2018,PA08_2018,0.969998265
PA09,2018,PA09_2018,14.4177147
PA10,2018,PA10_2018,5.546309702
PA11,2018,PA11_2018,14.02536601
PA12,2018,PA12_2018,17.29694203
PA13,2018,PA13_2018,22.07963854
PA14,2018,PA14_2018,13.48916025
PA15,2018,PA15_2018,19.59463137
PA16,2018,PA16_2018,7.936233222
PA17,2018,PA17_2018,3.377212101
PA18,2018,PA18_2018,-12.72077088
RI01,2018,RI01_2018,-13.81904459
RI02,2018,RI02_2018,-5.844023916
SC01,2018,SC01_2018,9.665740507
SC02,2018,SC02_2018,11.22671203
SC03,2018,SC03_2018,19.20166532
SC04,2018,SC04_2018,14.94447859
SC05,2018,SC05_2018,9.257837738
SC06,2018,SC06_2018,-18.66164348
SC07,2018,SC07_2018,8.955591582
SD01,2018,SD01_2018,14.0707214
TN01,2018,TN01_2018,28.25167757
TN02,2018,TN02_2018,20.15866867
TN03,2018,TN03_2018,17.89783858
TN04,2018,TN04_2018,20.43623322
TN05,2018,TN05_2018,-6.65054989
TN06,2018,TN06_2018,24.26158314
TN07,2018,TN07_2018,20.11141521
TN08,2018,TN08_2018,19.10865281
TN09,2018,TN09_2018,-27.74043474
TX01,2018,TX01_2018,24.70107085
TX02,2018,TX02_2018,10.99062209
TX03,2018,TX03_2018,12.98104653
TX04,2018,TX04_2018,27.78212219
TX05,2018,TX05_2018,16.48871969
TX06,2018,TX06_2018,9.103833631
TX07,2018,TX07_2018,6.683855995
TX08,2018,TX08_2018,28.20893808
TX09,2018,TX09_2018,-28.5340173
TX10,2018,TX10_2018,9.1584597
TX11,2018,TX11_2018,31.78246633
TX12,2018,TX12_2018,18.37885857
TX13,2018,TX13_2018,33.45021552
TX14,2018,TX14_2018,11.69069279
TX15,2018,TX15_2018,-6.775700935
TX16,2018,TX16_2018,-16.6054223
TX17,2018,TX17_2018,11.96135911
TX18,2018,TX18_2018,-26.5385805
TX19,2018,TX19_2018,26.63471359
TX20,2018,TX20_2018,-10.27836554
TX21,2018,TX21_2018,9.834747085
TX22,2018,TX22_2018,10.09171748
TX23,2018,TX23_2018,1.352504194
TX24,2018,TX24_2018,8.943996035
TX25,2018,TX25_2018,11.14312463
TX26,2018,TX26_2018,17.93159934
TX27,2018,TX27_2018,13.30878447
TX28,2018,TX28_2018,-9.014379859
TX29,2018,TX29_2018,-18.55495716
TX30,2018,TX30_2018,-29.16464634
TX31,2018,TX31_2018,10.40258557
TX32,2018,TX32_2018,5.070029093
TX33,2018,TX33_2018,-22.48426847
TX34,2018,TX34_2018,-9.666857397
TX35,2018,TX35_2018,-14.57139986
TX36,2018,TX36_2018,25.60148757
UT01,2018,UT01_2018,26.36634341
UT02,2018,UT02_2018,16.62612555
UT03,2018,UT03_2018,26.12685403
UT04,2018,UT04_2018,14.4942813
VA01,2018,VA01_2018,7.836702166
VA02,2018,VA02_2018,3.035081854
VA03,2018,VA03_2018,-15.93207954
VA04,2018,VA04_2018,-9.593446738
VA05,2018,VA05_2018,6.117137808
VA06,2018,VA06_2018,12.98842556
VA07,2018,VA07_2018,5.95721832
VA08,2018,VA08_2018,-21.57901356
VA09,2018,VA09_2018,19.51229494
VA10,2018,VA10_2018,-0.746873039
VA11,2018,VA11_2018,-15.41959327
VT01,2018,VT01_2018,-15.23502419
WA01,2018,WA01_2018,-5.600317945
WA02,2018,WA02_2018,-9.903458125
WA03,2018,WA03_2018,3.953630292
WA04,2018,WA04_2018,13.25752747
WA05,2018,WA05_2018,7.631902956
WA06,2018,WA06_2018,-5.653396233
WA07,2018,WA07_2018,-32.62817136
WA08,2018,WA08_2018,0.348378981
WA09,2018,WA09_2018,-20.84716677
WA10,2018,WA10_2018,-5.494329425
WI01,2018,WI01_2018,5.296673141
WI02,2018,WI02_2018,-17.70889653
WI03,2018,WI03_2018,-0.12892702
WI04,2018,WI04_2018,-25.04575395
WI05,2018,WI05_2018,12.83796281
WI06,2018,WI06_2018,7.814095687
WI07,2018,WI07_2018,7.623713968
WI08,2018,WI08_2018,7.055825481
WV01,2018,WV01_2018,19.33483177
WV02,2018,WV02_2018,16.67150403
WV03,2018,WV03_2018,22.58035967
WY01,2018,WY01_2018,24.95067771
