GEO.id,GEO.id2,GEO.display-label,,,,,HC01_EST_VC01,HC01_EST_VC03,HC01_EST_VC04,HC01_EST_VC05,HC01_EST_VC06,HC01_EST_VC07,HC01_EST_VC08,HC01_EST_VC09,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC13,HC01_EST_VC16,HC01_EST_VC17,HC01_EST_VC20,HC01_EST_VC21,HC01_EST_VC22,HC01_EST_VC24,HC01_EST_VC29,HC01_EST_VC30,HC01_EST_VC33,HC01_EST_VC34,HC01_EST_VC35,HC01_EST_VC36,HC01_EST_VC39,HC01_EST_VC40,HC01_EST_VC41,HC01_EST_VC42,HC01_EST_VC43,HC01_EST_VC46,HC01_EST_VC47,HC01_EST_VC48,HC01_EST_VC49,HC01_EST_VC50,HC01_EST_VC51,HC01_EST_VC64,HC01_EST_VC67,HC01_EST_VC68,HC01_EST_VC69,HC01_EST_VC70
Id,Id2,Geography,borough,County,State,Congressional District,TotalPop,Pop1to4,Pop5to17,Pop18to24,Pop25to35,Pop35to45,Pop45to55,Pop55to65,Pop65to75,Pop75Over,MedianAge,Male,Female,RaceBase,White,Black,Asian,Hispanic,WhiteNoHispanic,Native,ForeignBorn,Naturalized,ForeignBornNotCitizen,MaritalBase,NeverMarried,Married,Divorced,Widowed,EducationBase,LessThanHS,HSGrad,SomeCollORAssoc,Bachelors,GradProf,MedianIncome,PovertyBase,PovertyBelow100Prct,Poverty100to149,Poverty150UP
0600000US4208146352,4208146352,"McNett township, Lycoming County, Pennsylvania",McNett township, Lycoming County, Pennsylvania,12,177,7,17,13,15,11,23,38,26,27,55.5,99,78,177,177,0,0,0,177,174,3,3,0,158,30,82,30,16,140,25,61,39,14,1,18409,175,16,20,139
0600000US4208149280,4208149280,"Mifflin township, Lycoming County, Pennsylvania",Mifflin township, Lycoming County, Pennsylvania,12,1020,38,202,58,64,125,203,192,98,40,45.9,521,499,1011,963,20,0,20,963,1020,0,0,0,858,241,436,139,42,722,88,346,202,63,23,28864,1020,64,138,818
0600000US4208149568,4208149568,"Mill Creek township, Lycoming County, Pennsylvania",Mill Creek township, Lycoming County, Pennsylvania,12,666,24,140,48,58,90,105,87,89,25,41,340,326,661,652,3,6,0,652,662,4,4,0,534,115,353,52,14,454,34,182,140,82,16,31250,664,27,31,606
0600000US4208150632,4208150632,"Montgomery borough, Lycoming County, Pennsylvania",Montgomery borough, Lycoming County, Pennsylvania,12,1429,82,284,159,191,198,208,147,92,68,34.9,708,721,1383,1360,3,3,31,1360,1420,9,7,2,1124,337,579,140,68,904,96,392,313,77,26,23945,1429,133,91,1205
0600000US4208150720,4208150720,"Montoursville borough, Lycoming County, Pennsylvania",Montoursville borough, Lycoming County, Pennsylvania,12,4572,185,787,271,726,357,630,556,573,487,43.8,2187,2385,4466,4420,2,44,92,4373,4411,161,123,38,3860,1006,2010,519,325,3329,235,1042,1175,582,295,30542,4572,264,452,3856
0600000US4208150936,4208150936,"Moreland township, Lycoming County, Pennsylvania",Moreland township, Lycoming County, Pennsylvania,12,927,29,139,82,99,118,168,134,100,58,44.7,487,440,927,918,0,0,24,900,925,2,0,2,790,169,519,51,51,677,65,318,166,83,45,30263,927,26,52,849
0600000US4208152264,4208152264,"Muncy borough, Lycoming County, Pennsylvania",Muncy borough, Lycoming County, Pennsylvania,12,2366,88,369,163,321,269,384,351,236,185,43.5,1177,1189,2318,2300,0,12,23,2279,2304,62,32,30,1997,570,1020,314,93,1746,165,608,448,339,186,27136,2366,235,283,1848
0600000US4208152280,4208152280,"Muncy township, Lycoming County, Pennsylvania",Muncy township, Lycoming County, Pennsylvania,12,1017,39,171,76,66,127,160,199,91,88,46.4,513,504,1005,987,6,12,2,985,986,31,15,16,865,199,497,95,74,731,73,307,214,81,56,26480,986,97,43,846
0600000US4208152288,4208152288,"Muncy Creek township, Lycoming County, Pennsylvania",Muncy Creek township, Lycoming County, Pennsylvania,12,3462,170,505,255,198,539,441,446,422,486,46.1,1648,1814,3434,3434,0,0,48,3386,3357,105,82,23,2947,608,1743,371,225,2532,348,934,610,397,243,22813,3320,308,283,2729
0600000US4208154504,4208154504,"Nippenose township, Lycoming County, Pennsylvania",Nippenose township, Lycoming County, Pennsylvania,12,725,23,123,27,77,133,115,88,98,41,43.3,399,326,725,725,0,0,0,725,716,9,9,0,630,146,334,92,58,552,103,271,98,48,32,26429,724,53,29,642
0600000US4208156608,4208156608,"Old Lycoming township, Lycoming County, Pennsylvania",Old Lycoming township, Lycoming County, Pennsylvania,12,5035,119,588,395,622,397,894,842,689,489,49.1,2433,2602,4968,4692,276,0,0,4692,4998,37,12,25,4431,1173,2292,538,428,3933,400,1694,1204,383,252,24819,5035,297,413,4325
0600000US4208158848,4208158848,"Penn township, Lycoming County, Pennsylvania",Penn township, Lycoming County, Pennsylvania,12,887,38,124,73,110,111,132,132,100,67,44,452,435,887,887,0,0,0,887,884,3,3,0,763,185,487,67,24,652,52,328,155,81,36,31098,887,25,88,774
0600000US4208160128,4208160128,"Piatt township, Lycoming County, Pennsylvania",Piatt township, Lycoming County, Pennsylvania,12,1041,58,194,94,144,105,116,159,86,85,37.4,532,509,1037,1032,3,0,3,1032,1028,13,10,3,840,269,447,75,49,695,78,368,148,49,52,21973,1037,119,146,772
0600000US4208160136,4208160136,"Picture Rocks borough, Lycoming County, Pennsylvania",Picture Rocks borough, Lycoming County, Pennsylvania,12,737,34,157,41,91,100,117,62,85,50,40.1,405,332,735,726,0,8,0,726,731,6,0,6,564,114,385,35,30,505,36,212,151,72,34,30924,737,39,21,677
0600000US4208160328,4208160328,"Pine township, Lycoming County, Pennsylvania",Pine township, Lycoming County, Pennsylvania,12,323,8,60,10,27,36,36,68,32,46,51.6,167,156,316,316,0,0,0,316,323,0,0,0,269,56,181,15,17,245,35,133,59,13,5,23250,321,23,25,273
0600000US4208161640,4208161640,"Plunketts Creek township, Lycoming County, Pennsylvania",Plunketts Creek township, Lycoming County, Pennsylvania,12,657,27,127,23,43,123,123,93,64,34,43.9,343,314,648,638,5,5,13,631,650,7,5,2,536,125,308,80,23,480,48,142,181,77,32,31518,655,35,34,586
0600000US4208162184,4208162184,"Porter township, Lycoming County, Pennsylvania",Porter township, Lycoming County, Pennsylvania,12,1813,126,319,97,267,178,191,288,176,171,40.1,907,906,1813,1793,10,0,16,1784,1801,12,7,5,1433,346,851,130,106,1271,166,603,316,141,45,24426,1798,158,158,1482
0600000US4208167616,4208167616,"Salladasburg borough, Lycoming County, Pennsylvania",Salladasburg borough, Lycoming County, Pennsylvania,12,255,12,31,31,38,27,46,21,30,19,43.1,126,129,253,253,0,0,0,253,255,0,0,0,214,65,112,29,8,181,24,73,56,15,13,24821,255,44,31,180
0600000US4208170552,4208170552,"Shrewsbury township, Lycoming County, Pennsylvania",Shrewsbury township, Lycoming County, Pennsylvania,12,514,29,83,33,50,62,65,78,63,51,45,256,258,490,468,20,0,0,468,505,9,3,6,434,100,264,33,37,369,47,180,71,50,21,24079,514,61,51,402
0600000US4208172648,4208172648,"South Williamsport borough, Lycoming County, Pennsylvania",South Williamsport borough, Lycoming County, Pennsylvania,12,6194,284,1071,599,661,948,797,828,385,621,38.6,2979,3215,6077,5879,105,75,24,5879,6077,117,59,58,5049,1509,2417,757,366,4240,275,1655,1408,534,368,26688,6194,960,261,4973
0600000US4208175544,4208175544,"Susquehanna township, Lycoming County, Pennsylvania",Susquehanna township, Lycoming County, Pennsylvania,12,999,49,150,65,101,97,172,153,76,136,47.5,496,503,988,984,4,0,0,984,993,6,0,6,835,181,510,65,79,735,65,373,192,81,24,22872,999,107,114,778
0600000US4208179024,4208179024,"Upper Fairfield township, Lycoming County, Pennsylvania",Upper Fairfield township, Lycoming County, Pennsylvania,12,1844,60,288,86,184,264,312,287,237,126,45.9,906,938,1834,1830,4,0,0,1830,1828,16,10,6,1570,328,1037,149,56,1410,123,510,428,229,120,30724,1838,102,112,1624
0600000US4208181288,4208181288,"Washington township, Lycoming County, Pennsylvania",Washington township, Lycoming County, Pennsylvania,12,1891,150,347,197,227,153,246,351,106,114,37.4,986,905,1876,1854,4,8,3,1851,1887,4,4,0,1452,332,922,124,74,1197,144,495,314,163,81,24979,1885,242,235,1408
0600000US4208181576,4208181576,"Watson township, Lycoming County, Pennsylvania",Watson township, Lycoming County, Pennsylvania,12,568,15,93,28,33,72,88,125,81,33,50.4,299,269,568,566,2,0,0,566,568,0,0,0,475,83,325,50,17,432,24,170,126,51,61,35625,568,32,20,516
0600000US4208185312,4208185312,"Williamsport city, Lycoming County, Pennsylvania",Williamsport city, Lycoming County, Pennsylvania,12,28820,1490,4463,5344,4374,3027,3251,3214,2069,1588,31.8,14489,14331,27886,23151,4055,207,906,22630,28335,485,224,261,23836,11003,7695,3618,1520,17523,2245,6831,4947,2252,1248,18189,25825,7073,2446,16306
0600000US4208185984,4208185984,"Wolf township, Lycoming County, Pennsylvania",Wolf township, Lycoming County, Pennsylvania,12,2962,122,500,160,387,396,380,516,263,238,42.2,1483,1479,2923,2890,0,23,7,2883,2907,55,29,26,2433,595,1295,377,166,2180,240,925,534,352,129,29161,2948,188,115,2645
0600000US4208186456,4208186456,"Woodward township, Lycoming County, Pennsylvania",Woodward township, Lycoming County, Pennsylvania,12,2285,97,228,181,332,204,346,423,319,155,49,1237,1048,2246,2200,16,19,6,2200,2255,30,20,10,2007,453,1179,315,60,1779,270,909,375,164,61,20333,2285,372,254,1659
0600000US4208302576,4208302576,"Annin township, McKean County, Pennsylvania",Annin township, McKean County, Pennsylvania,15,629,15,84,45,56,53,121,107,89,59,48.7,331,298,596,594,2,0,0,594,629,0,0,0,549,124,281,109,35,485,48,238,111,51,37,22132,623,80,59,484
0600000US4208308040,4208308040,"Bradford city, McKean County, Pennsylvania",Bradford city, McKean County, Pennsylvania,15,8374,476,1311,949,1184,993,1122,1053,711,575,37.9,3726,4648,8200,8122,51,8,87,8068,8331,43,43,0,6920,2475,2215,1606,624,5638,864,2402,1381,621,370,19126,8062,2639,748,4675
0600000US4208308048,4208308048,"Bradford township, McKean County, Pennsylvania",Bradford township, McKean County, Pennsylvania,15,4799,171,551,972,487,465,614,663,318,558,40.9,2628,2171,4794,4610,36,85,178,4500,4681,118,43,75,4310,1766,1774,414,356,3105,306,1327,757,436,279,21082,3878,293,372,3213
0600000US4208312408,4208312408,"Ceres township, McKean County, Pennsylvania",Ceres township, McKean County, Pennsylvania,15,794,18,105,50,80,81,117,118,135,90,49.9,397,397,794,794,0,0,0,794,790,4,4,0,695,171,387,74,63,621,80,301,171,47,22,22900,794,118,70,606
0600000US4208316352,4208316352,"Corydon township, McKean County, Pennsylvania",Corydon township, McKean County, Pennsylvania,15,265,6,28,6,27,21,50,63,34,30,53.8,153,112,258,258,0,0,8,250,257,8,8,0,239,38,148,35,18,225,11,128,43,27,16,31094,265,13,26,226
0600000US4208322888,4208322888,"Eldred borough, McKean County, Pennsylvania",Eldred borough, McKean County, Pennsylvania,15,636,22,92,65,63,61,104,66,93,70,46.6,278,358,628,608,0,0,20,608,634,2,2,0,535,131,238,117,49,457,50,237,109,33,28,22083,636,77,85,474
0600000US4208322896,4208322896,"Eldred township, McKean County, Pennsylvania",Eldred township, McKean County, Pennsylvania,15,1501,58,226,134,149,199,271,182,189,93,43.6,750,751,1495,1478,17,0,1,1478,1495,6,3,3,1280,340,706,126,108,1083,126,528,268,89,72,22286,1501,191,241,1069
0600000US4208326936,4208326936,"Foster township, McKean County, Pennsylvania",Foster township, McKean County, Pennsylvania,15,4206,210,648,271,367,638,617,673,389,393,44.3,2284,1922,4126,4001,34,55,104,3988,4089,117,52,65,3479,781,1858,632,208,3077,221,1571,754,355,176,28594,4152,362,281,3509
0600000US4208332168,4208332168,"Hamilton township, McKean County, Pennsylvania",Hamilton township, McKean County, Pennsylvania,15,533,10,79,22,74,57,81,113,64,33,49.1,272,261,529,529,0,0,4,525,530,3,2,1,452,97,256,65,34,422,31,215,117,39,20,28167,515,50,64,401
0600000US4208332232,4208332232,"Hamlin township, McKean County, Pennsylvania",Hamlin township, McKean County, Pennsylvania,15,662,28,72,45,43,78,104,91,130,71,51.3,320,342,657,655,2,0,0,655,654,8,8,0,573,105,300,115,53,517,53,296,105,47,16,24583,658,78,74,506
0600000US4208338688,4208338688,"Kane borough, McKean County, Pennsylvania",Kane borough, McKean County, Pennsylvania,15,3634,210,745,216,282,490,432,574,359,326,42.7,1710,1924,3523,3427,7,35,117,3401,3578,56,26,30,2923,836,1239,554,294,2463,231,1274,555,263,140,24544,3466,690,522,2254
0600000US4208338912,4208338912,"Keating township, McKean County, Pennsylvania",Keating township, McKean County, Pennsylvania,15,2937,37,475,230,345,310,491,435,252,362,47.6,1491,1446,2881,2833,43,0,40,2803,2870,67,47,20,2558,600,1380,308,270,2195,280,1191,477,165,82,21398,2660,267,303,2090
0600000US4208340808,4208340808,"Lafayette township, McKean County, Pennsylvania",Lafayette township, McKean County, Pennsylvania,15,2188,20,78,121,534,723,300,267,83,62,38.6,1809,379,2139,1085,900,15,242,1005,1992,196,75,121,2126,1144,626,314,42,1969,165,1081,476,160,87,16549,806,75,56,675
0600000US4208342984,4208342984,"Lewis Run borough, McKean County, Pennsylvania",Lewis Run borough, McKean County, Pennsylvania,15,624,23,82,44,61,100,99,94,44,77,45.4,327,297,617,617,0,0,10,614,622,2,2,0,548,142,313,50,43,475,21,217,146,63,28,30469,617,46,49,522
0600000US4208343096,4208343096,"Liberty township, McKean County, Pennsylvania",Liberty township, McKean County, Pennsylvania,15,1707,67,238,145,164,209,284,315,149,136,46,875,832,1664,1656,5,3,7,1655,1699,8,5,3,1469,276,924,173,96,1257,116,694,313,96,38,22837,1699,256,193,1250
0600000US4208351632,4208351632,"Mount Jewett borough, McKean County, Pennsylvania",Mount Jewett borough, McKean County, Pennsylvania,15,957,51,158,108,124,115,122,107,101,71,37.3,509,448,954,946,5,0,27,919,957,0,0,0,780,272,334,124,50,640,79,311,132,52,66,20694,949,225,127,597
0600000US4208355632,4208355632,"Norwich township, McKean County, Pennsylvania",Norwich township, McKean County, Pennsylvania,15,558,16,109,31,59,53,83,96,74,37,45.8,288,270,558,555,0,0,0,555,548,10,7,3,439,81,275,61,22,402,19,232,106,27,18,25347,558,78,87,393
0600000US4208357312,4208357312,"Otto township, McKean County, Pennsylvania",Otto township, McKean County, Pennsylvania,15,1664,72,367,118,226,179,225,194,200,83,38.8,890,774,1630,1614,0,0,12,1614,1643,21,21,0,1288,358,675,175,80,1107,116,560,284,92,55,23701,1624,198,238,1188
0600000US4208362088,4208362088,"Port Allegany borough, McKean County, Pennsylvania",Port Allegany borough, McKean County, Pennsylvania,15,2125,93,417,160,192,254,282,335,226,166,42.9,1043,1082,2120,2114,0,6,16,2098,2125,0,0,0,1694,466,898,202,128,1455,120,588,407,181,159,23581,2125,419,319,1387
0600000US4208369304,4208369304,"Sergeant township, McKean County, Pennsylvania",Sergeant township, McKean County, Pennsylvania,15,149,1,20,2,8,6,21,24,55,12,62.1,78,71,148,148,0,0,0,148,149,0,0,0,134,11,92,19,12,126,1,73,36,9,7,22500,149,14,18,117
0600000US4208371248,4208371248,"Smethport borough, McKean County, Pennsylvania",Smethport borough, McKean County, Pennsylvania,15,1630,55,267,93,149,191,182,266,210,217,49.6,760,870,1605,1602,0,3,6,1596,1627,3,0,3,1374,294,737,221,122,1215,113,462,355,136,149,27263,1584,282,121,1181
0600000US4208384312,4208384312,"Wetmore township, McKean County, Pennsylvania",Wetmore township, McKean County, Pennsylvania,15,1608,44,279,81,152,219,226,311,183,113,47.2,845,763,1600,1600,0,0,4,1600,1608,0,0,0,1327,294,811,170,52,1204,95,507,334,159,109,28088,1569,90,108,1371
0600000US4208513832,4208513832,"Clark borough, Mercer County, Pennsylvania",Clark borough, Mercer County, Pennsylvania,16,562,23,57,47,34,89,72,102,54,84,50.3,277,285,554,554,0,0,0,554,556,6,0,6,502,122,328,39,13,435,35,212,117,52,19,24063,562,65,53,444
0600000US4208515992,4208515992,"Coolspring township, Mercer County, Pennsylvania",Coolspring township, Mercer County, Pennsylvania,16,2099,75,239,101,138,202,309,329,346,360,54.7,1050,1049,2097,2097,0,0,0,2097,2082,17,13,4,1854,377,1027,202,248,1684,214,729,340,275,126,24824,1992,125,165,1702
0600000US4208518536,4208518536,"Deer Creek township, Mercer County, Pennsylvania",Deer Creek township, Mercer County, Pennsylvania,16,534,25,81,35,49,42,75,106,72,49,49.8,258,276,533,532,0,0,5,528,529,5,1,4,449,112,262,37,38,393,71,212,63,32,15,22120,530,30,37,463
0600000US4208518688,4208518688,"Delaware township, Mercer County, Pennsylvania",Delaware township, Mercer County, Pennsylvania,16,2137,117,282,105,142,229,473,375,210,204,49.3,1100,1037,2127,2121,0,1,54,2072,2137,0,0,0,1814,328,1126,248,112,1633,191,823,351,170,98,26681,2108,250,79,1779
0600000US4208521336,4208521336,"East Lackawannock township, Mercer County, Pennsylvania",East Lackawannock township, Mercer County, Pennsylvania,16,1720,61,265,145,176,167,262,282,186,176,47.3,847,873,1706,1699,2,0,3,1697,1713,7,7,0,1449,322,872,114,141,1249,138,527,304,205,75,28953,1671,192,79,1400
0600000US4208524904,4208524904,"Fairview township, Mercer County, Pennsylvania",Fairview township, Mercer County, Pennsylvania,16,921,56,215,69,134,110,114,109,52,62,33.9,460,461,910,903,7,0,15,888,920,1,1,0,698,195,433,49,21,581,91,290,143,31,26,26375,920,159,32,729
0600000US4208525360,4208525360,"Farrell city, Mercer County, Pennsylvania",Farrell city, Mercer County, Pennsylvania,16,4759,224,1030,386,419,584,527,681,391,517,40.7,2234,2525,4386,2376,1914,17,243,2173,4703,56,56,0,3719,1238,1519,539,423,3119,468,1168,1017,374,92,18518,4635,1112,878,2645
0600000US4208525912,4208525912,"Findley township, Mercer County, Pennsylvania",Findley township, Mercer County, Pennsylvania,16,2889,40,138,252,649,510,546,487,159,108,41.9,2310,579,2800,2080,686,4,84,2035,2870,19,15,4,2733,1177,802,688,66,2459,333,1276,601,172,77,15220,977,68,117,792
0600000US4208527688,4208527688,"Fredonia borough, Mercer County, Pennsylvania",Fredonia borough, Mercer County, Pennsylvania,16,541,32,98,52,80,74,75,68,39,23,35.9,248,293,537,537,0,0,35,502,541,0,0,0,437,139,200,83,15,359,42,229,60,24,4,20977,537,53,133,351
0600000US4208527824,4208527824,"French Creek township, Mercer County, Pennsylvania",French Creek township, Mercer County, Pennsylvania,16,757,35,126,54,88,105,143,101,71,34,43.5,364,393,742,737,0,3,17,727,752,5,0,5,637,164,387,56,30,542,61,277,134,43,27,27292,757,52,64,641
0600000US4208530968,4208530968,"Greene township, Mercer County, Pennsylvania",Greene township, Mercer County, Pennsylvania,16,1239,56,237,77,110,166,194,191,107,101,43.9,666,573,1232,1229,0,0,13,1221,1222,17,9,8,1004,213,626,92,73,869,98,382,290,59,40,24714,1217,251,116,850
0600000US4208531328,4208531328,"Greenville borough, Mercer County, Pennsylvania",Greenville borough, Mercer County, Pennsylvania,16,5755,271,888,1259,646,554,646,741,583,167,30,2965,2790,5704,5540,129,21,20,5534,5684,71,28,43,4809,2062,1749,793,205,3337,362,1520,911,310,234,18653,4867,1036,467,3364
0600000US4208531656,4208531656,"Grove City borough, Mercer County, Pennsylvania",Grove City borough, Mercer County, Pennsylvania,16,8159,314,952,2773,796,645,856,671,517,635,25.4,3864,4295,8013,7830,59,119,45,7795,8039,120,48,72,7208,3737,2196,873,402,4120,316,1441,815,993,555,14133,5575,640,442,4493
0600000US4208533784,4208533784,"Hempfield township, Mercer County, Pennsylvania",Hempfield township, Mercer County, Pennsylvania,16,3710,51,610,160,187,460,585,562,524,571,53.3,1774,1936,3710,3659,18,13,54,3605,3608,102,31,71,3209,657,1725,442,385,2889,224,1185,543,562,375,26026,3550,351,271,2928
0600000US4208534064,4208534064,"Hermitage city, Mercer County, Pennsylvania",Hermitage city, Mercer County, Pennsylvania,16,15863,559,2079,1297,1695,1277,2381,2477,1873,2225,48.8,7672,8191,15714,14808,699,117,211,14683,15670,193,138,55,13746,3326,7487,1464,1469,11928,660,4562,3257,2032,1417,26545,15603,1210,969,13424
0600000US4208537416,4208537416,"Jackson township, Mercer County, Pennsylvania",Jackson township, Mercer County, Pennsylvania,16,1255,35,174,117,111,121,191,252,147,107,48.2,601,654,1250,1241,5,0,0,1241,1248,7,5,2,1103,223,702,130,48,929,101,466,168,132,62,25341,1251,129,168,954
0600000US4208537496,4208537496,"Jackson Center borough, Mercer County, Pennsylvania",Jackson Center borough, Mercer County, Pennsylvania,16,198,10,34,10,21,25,39,28,20,11,44.5,108,90,198,198,0,0,0,198,198,0,0,0,158,40,83,29,6,144,24,77,26,13,4,25682,198,19,30,149
0600000US4208537696,4208537696,"Jamestown borough, Mercer County, Pennsylvania",Jamestown borough, Mercer County, Pennsylvania,16,611,25,106,36,30,85,88,65,95,81,48.4,303,308,607,604,3,0,0,604,611,0,0,0,513,104,264,109,36,444,45,202,132,33,32,23533,609,126,43,440
0600000US4208537904,4208537904,"Jefferson township, Mercer County, Pennsylvania",Jefferson township, Mercer County, Pennsylvania,16,2034,73,332,93,301,166,298,400,217,154,47.1,1041,993,2018,1980,2,3,9,1977,2018,16,12,4,1681,331,1051,172,127,1536,142,762,371,182,79,25807,2021,214,180,1627
0600000US4208540760,4208540760,"Lackawannock township, Mercer County, Pennsylvania",Lackawannock township, Mercer County, Pennsylvania,16,2582,133,420,225,213,254,467,398,243,229,47.1,1352,1230,2566,2557,7,2,0,2557,2558,24,22,2,2109,367,1304,247,191,1804,374,775,341,207,107,26945,2582,494,146,1942
0600000US4208540928,4208540928,"Lake township, Mercer County, Pennsylvania",Lake township, Mercer County, Pennsylvania,16,760,74,162,39,82,97,102,86,68,50,38.2,398,362,760,760,0,0,1,759,751,9,2,7,557,141,287,72,57,485,77,204,111,70,23,26923,758,165,101,492
0600000US4208543104,4208543104,"Liberty township, Mercer County, Pennsylvania",Liberty township, Mercer County, Pennsylvania,16,1348,52,184,104,137,167,245,176,174,109,46.6,653,695,1333,1327,0,6,6,1321,1341,7,7,0,1164,244,730,133,57,1008,47,378,248,212,123,27700,1348,50,64,1234
