"State","Congressional.District.Number","CD_Name","Under35","Over65","MedianAge","Male","WhiteNoHispanic","Black","Hispanic","ForeignBorn","NeverMarried","Married","LessThanHS","HSGrad","SomeCollORAssoc","Bachelors","GradProf","BachGrad","MedianIncome","Poverty","MedianEarnings_HS","MedianEarnings_Bach","MedianEarnings_HSBach_Diff","Urbanicity","LFPR","Religiosity","Evangelical","RomanCatholic","AvgGOPPres","Veteran","cluster"
"OK",4,"OK04",34.1089550122547,17.8224189268569,35.6,49.9272713079455,77.519244718597,7.27827103986145,8.82543957805006,4.42226877089811,28.9540243166558,50.3326849747718,10.8255841547828,32.2659641719729,32.7160579996849,15.8565841926729,8.33580948088647,24.1923936735593,26591,13.7920166220049,29459,42360,12901,66.75073547,73.7,54.239,39.478,3.381,66.4,11.666094232452,"3"
"OK",5,"OK05",33.5131554041264,17.2794813552906,35.2,48.7105204306572,62.496241998874,14.5139469670881,16.6955007843973,10.3350052713971,31.8379839951645,46.2354234786886,14.0460155168603,26.1950735325478,29.9959676324962,19.2442800479231,10.5186632701725,29.7629433180956,26174,18.1866256870478,25685,45926,20241,88.57029812,74.8,71.405,46.257,7.722,56.2,9.11152619250209,"3"
"OR",1,"OR01",30.0819840032,17.1982535455702,37.9,49.4847840000601,75.9106274327047,1.66877801917939,14.8214320877447,14.2950364665463,29.1460887981706,52.38631654875,8.97813665000733,20.0702550271958,31.8119249045389,24.293153752512,14.846529665746,39.139683418258,31419,11.7328315464172,29355,53801,24446,87.39161647,78.3,30.685,11.147,10.429,37.25,8.34431652259307,"1"
"OR",2,"OR02",25.6737542501098,24.5185377995412,42.3,49.8424111352548,83.6624949557165,0.64208419174649,13.5740341524542,6.13610040588742,26.2166349033065,51.2821904468012,11.6836460541985,28.3220540823143,36.2559542827268,14.8867960149874,8.85154956577304,23.7383455807604,23591,17.0386644500079,25683,40882,15199,63.99961652,72.4,30.71,11.864,9.575,56.65,11.7517207248859,"5"
"OR",3,"OR03",32.9616923956547,15.2859549085964,37.3,49.5749485910391,75.7792000881185,5.41719282096068,11.4211870040873,13.4655937189411,37.5800220873595,43.8438545563726,9.62264510881535,19.5232900754224,32.2164202012074,23.9674724558157,14.6701721587391,38.6376446145548,28071,16.5851228494671,27643,42100,14457,93.84585052,78.6,35.115,10.37,14.345,23.6,7.08199225187288,"1"
"OR",4,"OR04",29.3584757028211,23.7268538738742,41.8,49.5050005116441,88.3335561506353,0.883166760520015,7.66451006526521,5.33431085423842,30.3595827031078,47.6325606120842,9.45891195099468,26.9700258705284,37.7581477296381,15.5676648131077,10.2452496357311,25.8129144488388,22130,19.2425213279177,25890,36836,10946,71.03123962,70.5,25.773,11.645,5.711,45.5,11.4128491113962,"5"
"OR",5,"OR05",28.0759158008047,21.1544899017413,39.7,49.1999456168862,79.8385763575958,1.04082786277657,16.8060303222607,10.0665939017216,28.1002696021967,51.332756355576,10.443136904629,24.7221788029684,35.5185003237836,18.7390676521597,10.5771163164594,29.316183968619,27142,13.7465675353609,29117,47048,17931,81.83655093,76.5,33.65,13.315,12.071,45.6,9.83120097085306,"1"
"PA",1,"PA01r",37.3369113284215,14.7325400254914,34.2,48.0268282495315,40.652392647643,36.7497513548623,17.2788798065352,13.4543417398569,49.6006932409012,31.3575389948007,17.7967622521504,34.7594642983836,21.7047631369178,15.5270417468313,10.2119685657169,25.7390103125483,23897,24.3675805182903,27455,46764,19309,100,71.5,52.669,6.711,30.4,17.55,5.03766717761327,"7"
"PA",2,"PA02r",39.5521034550158,17.1472392097891,34.2,45.9335380067087,29.8718835857414,59.6424535986756,6.02801159704643,8.45343680709534,55.3593397233976,26.1094174586651,14.2035455943072,28.7077247428257,22.8304029045563,17.5917670025808,16.6665597557299,34.2583267583107,22934,27.200428676684,25759,46066,20307,100,67.5,50.08,7.436,25.942,8.3,5.50092453993132,"7"
"PA",3,"PA03r",26.0872880432809,22.6614865110199,42.9,49.2074567104894,92.2963286545582,4.72137650734431,2.13784258831551,2.44928446730958,29.5941329597246,50.2690501517785,9.69090008366274,41.2434709143495,24.332702265472,15.9078435362823,8.82508320023352,24.7329267365158,24972,13.7792083713837,27431,46700,19269,58.81402437,74.2,55.757,10.953,26.395,58.35,9.92203235303198,"5"
"PA",4,"PA04r",27.0343467178371,20.6987842249971,41.1,49.2210077793543,83.5591069900102,8.02075048751232,6.94742950016094,4.92420025954665,29.6895142862989,51.5745963753931,11.2340435824614,38.3685703170825,24.8108813042085,16.2407254740313,9.34577932221633,25.5865047962477,29488,10.817724018689,31431,51429,19998,77.10175719,79.2,42.717,11.097,10.828,57.85,9.34190538971926,"5"
"PA",5,"PA05r",31.1115572625698,21.2587290502793,40.8,51.0928137505665,93.7885793516348,2.57393892279489,2.00250040609844,3.24662977011379,33.2749655987492,48.4975609429458,9.57106555421127,43.7738360872605,23.2336700562228,14.2643937522763,9.1570345500291,23.4214283023054,23420,15.2577645761468,27620,42121,14501,44.43511253,69.8,48.875,9.486,21.249,59.7,9.57251553798358,"5"
"PA",6,"PA06r",26.6545476623298,20.2629633465595,41.3,48.8965434261298,85.6319434229299,4.33596634167032,5.91162974694843,7.15197116770246,29.119977209214,54.0614740754809,7.13586167983234,28.3356843462841,22.0340964049653,25.8415282927616,16.6528292761567,42.4943575689183,35916,7.34701203227752,32945,61061,28116,89.20603086,82,57.833,7.211,32.599,49.1,7.77287771698844,"6"
"PA",7,"PA07r",25.4007356239347,21.6424149995514,42.4,48.8733622240093,86.4239905413636,5.70312779907563,3.34133495754362,7.50486245005514,29.3930970976433,54.6342212066437,7.33217760967252,28.2463307794265,22.2111094947144,24.3079801506482,17.9024019655384,42.2103821161866,37073,6.01948615243097,34807,61340,26533,88.71739821,79.5,61.929,6.307,40.527,48.7,7.16361645409423,"6"
"PA",8,"PA08r",24.0972521939289,21.1244784923033,43.5,49.0786164642183,86.6800878901721,3.86447173136682,4.80366750150735,8.69461760410359,27.9424017264458,56.0147307891933,6.56488152521653,30.235428992159,24.8840061543263,23.2621931089952,15.0534902193029,38.3156833282981,36169,5.8234311096744,35311,60254,24943,90.07633863,82,68.171,4.952,49.91,48.8,7.50008095942314,"6"
"PA",9,"PA09r",26.0292439552053,23.7788920846217,43.1,49.3638533385954,94.4650345595909,2.86443158316539,2.06021838079987,1.56300822704386,29.1581649330585,50.5823615837482,11.760490566424,47.2473204139922,22.9894659254937,11.4812198642548,6.52150322983528,18.0027230940901,24129,15.029893066183,29006,43039,14033,52.99609841,72.6,45.873,12.341,15.886,66.25,10.0850231734062,"5"
"PA",10,"PA10r",25.561498284373,23.2450882898379,43.7,50.147094347436,91.8223896505906,3.54972476528392,4.00674580577336,3.2137886212529,28.6398475624879,51.7073103981472,11.7635240037748,42.3915492100216,24.9897003460278,13.0285041655251,7.82672227465067,20.8552264401758,25094,12.4018744052426,28913,45050,16137,35.3427562,73.6,43.231,8.7,16.195,63.1,10.0415110301762,"5"
"PA",11,"PA11r",26.7370444181247,22.3351252827994,42.7,49.3814052917069,87.7343043894005,5.36991676454365,5.95164804457078,4.74213074368545,30.8151942678236,49.4830768917826,10.6391499466704,40.3523776941498,25.5346038518041,14.6595963051659,8.81427220220966,23.4738685073756,27307,12.0715891122908,30164,47882,17718,65.2506714,76,51.548,8.028,23.599,56.95,9.77271960703907,"5"
"PA",12,"PA12r",22.7373788701381,24.8141709680583,45.6,49.015680719066,93.6937134342748,3.20105762137447,1.38221180182746,2.87810302666326,26.047060187,54.7430028394275,7.1328668592812,35.2034678440018,25.5804354757625,19.4710207722447,12.6122090487098,32.0832298209546,29756,9.26541998746766,29795,52350,22555,74.87767699,78,60.069,7.627,33.484,58.25,9.6717343336669,"5"
"PA",13,"PA13r",30.0849891923334,19.4726504994506,38.4,48.2208247038675,60.3082010753478,19.720807101386,11.989998372431,17.5515982540823,36.7584428561895,45.2713674372764,12.1681737739097,30.8290301987119,23.3805668016194,20.4406975522639,13.1815316734951,33.622229225759,29592,13.6956769055745,30690,51882,21192,100,79,56.123,7.141,31.185,32.3,6.18607249143742,"6"
"PA",14,"PA14r",34.9538504045105,20.0207219886202,38.6,47.8449939234761,72.6329615728648,22.0854246717007,2.24467841679371,5.43575299938371,43.4799420009666,36.4508924851252,7.68573041864967,32.419335323062,27.4933451641526,18.8934822941034,13.5081068000323,32.4015890941357,25302,18.388106650689,26210,42496,16286,99.85850462,76,60.56,6.407,37.545,30.55,8.2865464546199,"7"
"PA",15,"PA15r",28.1233749753751,21.1197739651754,41,49.1105776996232,78.2776966574752,4.99627391147044,15.5855724698994,7.7194692540089,31.4472426960905,49.9760278482124,11.1442907347594,35.4455888028927,25.2148211347431,17.1013874499766,11.0939118776281,28.1952993276048,29017,11.1237241953957,31390,50995,19605,83.20043916,79,49.819,6.983,19.618,51.3,8.17813362508392,"1"
"PA",16,"PA16r",29.8645210146276,20.1294908621239,37.9,48.9025835772349,75.9563585274296,6.86482412428014,18.4273264109938,7.40847372885641,31.9824440211286,51.036367949872,16.0480210679628,36.4040510102122,22.1550205768286,16.4112910054702,8.98161633952614,25.3929073449964,26915,14.2363840214527,30915,49069,18154,87.09356469,79.1,50.851,18.6,15.842,51.7,7.57826858804076,"1"
"PA",17,"PA17r",26.5189245262363,22.6232844628464,42.8,49.0481773578258,84.4514620055632,6.15333535006235,8.4916588579903,5.84983958207593,32.4811813335301,47.0572186980417,11.1715581394405,40.5999683329747,27.0405946904954,13.6758920560425,7.51198678104688,21.1878788370894,25079,13.5218862687381,29555,46036,16481,78.75176908,74.6,55.525,5.624,32.473,48.35,9.31724196134695,"5"
"PA",18,"PA18r",23.309252834659,23.8386359790151,44.9,48.9523619009516,94.3439390222483,2.3448738363814,1.3620125793467,3.6004343725888,26.8345009715806,54.452839155795,6.23858706115488,33.2200871613068,25.4646366625893,22.1380384622116,12.9386506527375,35.0766891149491,31130,8.12776621625583,30241,53096,22855,81.4222911,78.9,57.412,7.228,32.711,58,9.13910975962522,"6"
"RI",1,"RI01",31.3558150619638,19.5402764537655,39,48.6356563722761,71.3776907020611,9.311933205742,16.8044087994655,16.7536821069813,37.4900613519295,42.8980528223482,14.8558126933487,27.2013756610831,25.6963316625981,18.8716593358897,13.3748206470805,32.2464799829701,27253,15.6651103304054,30739,51207,20468,96.39638091,77.2,56.141,2.343,45.449,33.55,7.13151290946342,"6"
"RI",2,"RI02",29.2528728830609,20.006864149023,41.5,48.2337301556765,81.2546538335769,4.08414525082439,11.850580916623,10.5225896313169,34.5098580521946,46.155778269065,11.246008854214,28.1703954092526,27.9141907099625,19.8445691490974,12.8248358774735,32.6694050265709,30537,11.725661063698,32917,53058,20141,84.47426246,79.2,53.48,2.644,43.21,41.15,7.85772504122676,"6"
"SC",1,"SC01",30.1781264258889,20.7734021269875,38.8,48.4888795990094,72.3472760024396,19.4038551550998,6.50312752648824,6.01831921163991,29.7915403440231,50.9096070155047,7.65419709651356,22.6814876565281,31.3382152783677,24.2989694183743,14.0271305502164,38.3260999685907,31077,11.3700996827191,29358,46961,17603,85.1814466,78.6,43.662,18.41,6.937,55.9,12.760269339839,"1"
"SC",2,"SC02",29.5908171379677,18.6269528409338,38.8,48.7521150281833,68.8345314654401,23.9102160246473,5.37573132169434,4.84112157761658,30.5049899805711,49.9069816672258,10.6237626764743,26.3887264394107,30.0689652184837,20.4359277598,12.4826179058313,32.9185456656313,28639,13.5175314550926,27976,48951,20975,72.7887008,77.3,52.695,29.994,3.453,57.7,11.0300762455658,"3"
"SC",3,"SC03",28.1324809031646,21.9110356950372,40.7,48.9775029609278,75.7959560961575,18.8808866470369,4.52750723874704,3.52350405511835,29.8120429076701,49.1342934541836,17.1823955745077,32.1175532370639,30.1431738143727,13.0157014462379,7.54117592781773,20.5568773740556,21992,18.0682751412289,26378,43319,16941,48.19801901,70.4,58.064,42.521,2.467,65.75,9.13283517522245,"3"
"SC",4,"SC04",29.6889903288491,19.1372981116801,38.4,48.4722717688584,70.2439549962143,19.4440795639539,8.15106937862246,7.6767799810321,30.7394099342885,48.9854400527832,14.1494333550176,26.4853031807443,29.2414917656726,19.2475262779471,10.8762454206183,30.1237716985654,25318,15.2762027945873,26371,46419,20048,85.20924123,75.3,58.112,40.43,4.126,61.2,8.24778615017047,"3"
"SC",5,"SC05",27.3901966235438,19.987013629976,40.1,48.5106477014077,67.0792228375829,27.396843380319,4.3001259514153,3.46545666153495,30.2087028283106,48.8231057123622,15.5525026904273,32.1205742741238,30.0853388428683,14.6870369931052,7.5545471994755,22.2415841925807,24597,16.7646206230502,26860,47876,21016,54.9982873,72.9,54.268,33.189,3.038,56.2,10.0125055777175,"3"
"SC",6,"SC06",35.5439501306566,18.1799066001181,35.7,48.7163117125751,36.3872411586695,58.0286792639463,4.76880086798203,3.85045827596038,42.7427352335228,34.6948633407863,18.0473029968761,33.6432484542867,29.084205452405,12.1233048137265,7.10193828270562,19.2252430964321,19873,25.1627850459719,22695,36111,13416,54.26818867,67.8,50.547,23.323,3.537,29.2,9.29703110100137,"7"
"SC",7,"SC07",25.9307794955728,23.4901097766866,42.4,47.9431005539947,65.0902816991643,29.5111423663207,4.16700810665443,4.21926589109361,30.4548383575536,46.9956794405457,15.2879195920907,33.5440120868151,30.7827287514494,13.4358342651287,6.94950530451623,20.3853395696449,21848,20.0148937474672,23968,39226,15258,64.66859565,71.6,47.9,25.67,3.948,56.25,9.75841934859009,"3"
"SD",1,"SD01",30.6493328323795,20.1434889771967,37.4,50.3070028091293,85.2470000758082,1.69651306956987,3.45562899979703,3.2380040171264,30.2324478248688,51.9751616876889,8.81353678760014,30.8348919396249,32.9012355660481,19.361213970143,8.08912173658386,27.4503357067269,27449,13.8739936461581,28476,40871,12395,55.29994112,81.5,58.566,14.511,18.286,59.7,9.80862067885968,"5"
"TN",1,"TN01",24.9587597184004,23.6373045281299,43.4,48.8319383854603,93.5612960163196,2.22802537634097,3.49438291654309,2.69464141076833,23.9674974633772,51.9090091048296,16.4295278050522,38.1157824788995,26.5341624763208,11.7254306882085,7.19509655151894,18.9205272397275,20947,18.6822965364372,24679,40353,15674,55.05732899,69.9,54.241,41.986,1.703,74.7,10.1228690533622,"3"
"TN",2,"TN02",29.2895260018834,20.8979456593771,40.2,48.6504168250031,88.1283916603245,6.41646506262126,3.79299055685234,4.35254667618773,27.9549199652769,51.4993077042272,11.6983118958088,30.1068782983393,28.6828429869438,18.2237787066475,11.2881881122605,29.5119668189081,24738,15.8010435756392,26358,43895,17537,73.5444814,74.3,60.892,44.008,3.911,66.2,9.12212681534319,"3"
"TN",3,"TN03",26.63488963239,21.9832676991852,41.8,48.9078530399974,84.0661358236188,11.0009672907144,3.66984667656342,3.46633980183117,27.0607891319616,50.4563437593159,15.4860100916013,33.8863367011641,28.4512998981327,14.0029886360483,8.17336467305352,22.1763533091019,22966,16.9639303410841,26539,43588,17049,63.01479146,70.8,59.216,44.915,2.684,64.35,9.43706505935661,"3"
"TN",4,"TN04",30.3067426434143,18.4284624551363,37.8,49.1138412782826,83.7198815848805,8.70202689266739,5.98937400748917,4.90751769739823,27.3186237845924,51.2142389678384,14.636794937234,35.5251785979376,28.4038336787006,14.44746993881,6.98672284731783,21.4341927861278,24473,15.6786695135284,27567,43722,16155,54.98834772,74.4,45.759,34.767,2.4,66.95,8.85655470908035,"3"
"TN",5,"TN05",36.5409353724041,14.5959492285059,35.2,48.2760679828401,61.7888098021845,25.617843663822,9.27855522199049,11.2507175981532,38.3534882803122,41.7394864846199,12.783681945832,25.2521180274223,26.1479039984897,22.3956325763237,13.4206634519324,35.8162960282561,28030,17.1998248684065,26609,42693,16084,89.52986794,78.5,56.13,33.105,4.544,40.35,6.7078912137616,"3"
"TN",6,"TN06",26.0507456222967,21.8961744497394,41.1,49.0386918489664,90.6352760433119,4.30990215710805,4.02768713096698,3.38439049627781,23.4628177912982,55.0712888829458,14.6055521478462,37.2128455252379,27.3016878054572,13.8576149112567,7.02229961020202,20.8799145214587,25046,14.2911238913043,27436,46212,18776,47.24610858,73.4,46.311,35.237,2.328,70.85,9.09573211786645,"3"
"TN",7,"TN07",29.0408291220311,18.5088307101396,37.9,49.6196156503326,82.9427079703742,10.1852032524858,4.94660493224917,3.98493996835922,24.7532729788442,55.6778661299809,12.4363881319085,32.4827255376262,27.5252355144575,17.9107341518928,9.64491666411505,27.5556508160078,25847,14.755284611903,26981,50848,23867,47.87012927,71.3,53.86,37.764,4.202,66.6,10.9353065959197,"3"
"TN",8,"TN08",25.9876713316848,20.949303761298,40.8,48.4837200542736,74.631044622819,20.1831974246748,3.06610513977,3.48384132813425,26.2607937322366,53.6647468080673,12.2131343967826,32.1820852912677,27.03626910614,17.7040332579681,10.8644779478417,28.5685112058097,26682,14.0840792815422,27423,51068,23645,59.51212874,72.7,59.726,38.297,3.264,66.2,9.2628524092534,"3"
"TN",9,"TN09",36.1088300166325,14.2662072026111,33.8,47.4355977773795,24.8575150508161,66.764355349513,6.96473141933536,6.1116329091235,46.4573211051376,31.2614998706265,15.924285624905,30.0517961047899,30.8508593952503,14.5279359319277,8.64512294312707,23.1730588750547,22219,26.4295727666278,23642,42298,18656,98.61975496,74.2,63.401,28.071,6.598,20.35,7.08669793346592,"7"
"TX",1,"TX01",30.7548160368281,20.6870524229182,37.2,48.9347104473533,64.1674744289,17.9423040754619,16.9230769230769,7.70299431200287,28.6467038274417,49.1725671951295,17.3190412580502,29.67864551092,32.8541795632012,13.7327729449712,6.41536072285755,20.1481336678287,22940,18.1825164361689,25979,44889,18910,53.94312351,71,64.856,42.495,9.926,71.9,8.74506233654067,"3"
"TX",2,"TX02",33.996836806046,13.2604787338854,35.3,50.4443204659692,50.0609453792446,11.201897661067,31.8221161879145,21.2076600901721,32.3088135424776,51.757739386812,11.9041734305888,19.4609162288654,28.3481661779506,25.5447882043789,14.7419559582163,40.2867441625951,36641,10.669927244969,31218,61689,30471,98.24927142,79.7,58.395,26.324,18.128,57.65,5.98106322260133,"4"
"TX",3,"TX03",28.7291078098428,13.3793058109742,36.7,49.1047700410015,61.0696400884109,9.47619833074918,15.1859598192195,20.3141745596108,26.6156143420961,59.1574904094097,6.22780745960885,13.9548443145311,27.5067974524373,33.3295758661772,18.9809749072456,52.3105507734228,42517,6.93795675310306,31428,63657,32229,96.91446407,81.1,52.434,23.561,14.211,59.55,6.27627596428893,"4"
"TX",4,"TX04",26.8562082264806,21.4368713894187,39.7,49.2956441539518,74.851312994064,10.7341079067518,13.2147195817764,6.3593471214412,24.6232439779874,53.8360455131704,14.4235926043265,32.848377925625,32.4095988867975,13.5358881496529,6.78254243359818,20.318430583251,25003,15.8600650357264,29573,49156,19583,47.20527977,72.2,61.555,43.492,6.776,74.7,10.2175043311636,"3"
"TX",5,"TX05",30.9768577719952,17.5648635719777,36,50.3594670744782,54.6696309269265,15.5199995465759,28.2888481751804,14.4619352765334,30.5634931514072,48.7359012481064,20.025045609708,30.2757347877586,29.9157306346795,13.2021299362841,6.58135903156976,19.7834889678539,24866,17.7698678110602,27422,49306,21884,65.70694687,72.5,55.857,30.642,13.412,63.6,7.68570481620372,"3"
"TX",6,"TX06",32.0694610647564,14.5927249479534,35.5,48.4988292499857,52.7978850456128,20.3928813730383,22.5996501241947,13.0785422326651,31.0710916055501,51.4165409516895,12.2072227505702,24.4468477263737,33.8485427414807,20.2337168297999,9.26366995177539,29.4973867815753,30968,12.0011115452129,31327,52087,20760,88.49301309,79.2,54.356,30.822,10.704,56.05,7.955595826489,"1"
"TX",7,"TX07",33.195472588778,13.5836641275972,35.2,49.1270155373734,45.2759490027757,13.5530907450609,31.2661026752234,28.9066222972482,31.7964144966661,52.7255862223338,10.4218332458604,16.3300627801972,24.2719380130689,29.2789291709568,19.6972367899167,48.9761659608736,39149,11.9091892417448,28040,61345,33305,99.99310055,79.6,58.395,26.324,18.128,53.5,5.00239665755698,"4"
"TX",8,"TX08",29.6755507435617,16.9353966949381,37.1,50.8381638727871,67.4019633841062,8.46981204124061,21.8869330476473,12.3543555130298,27.5014496331657,53.9331755656006,14.0126714496523,27.4174425463617,29.5196176224472,19.4892617988912,9.5610065826476,29.0502683815388,30950,12.6077690002428,30991,58858,27867,65.15808537,69.6,49.582,26.19,12.628,74.85,8.57947471902877,"1"
"TX",9,"TX09",38.0756904878473,12.0341527188211,32.5,48.8205425717069,11.5482617262454,38.4762152728338,39.1701144655674,33.9003528791855,40.9681271863327,41.7946350677181,22.6202585293494,25.6310659037932,26.6937910574274,16.598643780462,8.456240728968,25.05488450943,23434,21.5577049136466,24951,45674,20723,99.95700407,78,54.635,23.56,17.236,19.55,4.57173403364133,"2"
"TX",10,"TX10",31.5336973562164,14.9129494285827,35.9,49.7861358076412,56.4292791890562,10.9046846543315,27.9165179927496,16.1259290291548,30.5150365648586,53.1021469633569,12.2892769441719,22.126627904482,27.9343240380808,24.9251510145329,12.7246200987324,37.6497711132653,33610,11.3645739289739,30825,55821,24996,74.86199798,78.5,52.934,20.651,18.442,55.7,7.14274644989212,"1"
"TX",11,"TX11",32.4973538698194,20.172586989845,36,50.2522597130886,58.4682324709996,3.89887505950409,37.5092909896191,8.90632065859944,27.476269439952,50.9860721572802,18.6071819461093,30.1072601240423,31.0134987230938,14.2112888935217,6.06077031323292,20.2720592067546,26341,13.2456104581266,31186,47852,16666,66.66286854,73.3,62.685,39.188,13.694,78.5,8.99185468644883,"3"
"TX",12,"TX12",32.7234774500489,16.2381192892236,35.6,48.975781229116,65.2890030072853,8.66246553436672,23.109112665356,10.6374134566548,29.6433421580989,50.5751168402316,11.9592063411925,25.6319483011057,32.0951178876155,20.117938102691,10.1957893673954,30.3137274700863,31324,11.6713195302927,31177,53228,22051,86.88297282,77.4,54.749,32.402,9.638,64.85,9.49511040311518,"1"
"TX",13,"TX13",31.7259976794198,19.2409737366255,36.4,50.8255828950574,66.5791028899001,5.56409195674015,26.6049583357958,9.23589515770768,27.98787084202,50.9802551923256,17.0444328052027,29.9546069573567,33.0784339400288,13.9107852123434,6.01174108506831,19.9225262974117,25464,15.9257479455864,28442,46618,18176,67.136133,73.3,66.716,46.669,9.148,80.05,9.15984535599303,"3"
"TX",14,"TX14",30.3970302422036,16.9802969393498,37.4,50.5888565190798,53.07909954476,20.3552210199255,24.1688702445081,10.6629494794127,30.7815751602182,48.5981550312154,14.8941384144125,29.2458335496599,32.9274700171331,15.4689787653808,7.46357925341363,22.9325580187945,28101,15.6197579066111,30031,56195,26164,85.49534812,70.8,63.27,26.715,22.086,58.75,8.58901522057805,"3"
"TX",15,"TX15",35.902159113013,15.5932697918693,30.9,49.235505747018,15.8537617614775,1.87227977435438,82.0694466439856,23.0334980987056,32.9496602913748,49.649999909724,30.4441244159609,25.2957819525545,25.2297953721412,13.4355623677374,5.59473589160604,19.0302982593435,19489,28.1087852370382,23596,45437,21841,83.60839968,69.9,47.891,11.292,32.028,40.75,5.77718707796523,"2"
"TX",16,"TX16",36.2900921393008,15.9172581887408,32.5,49.0665390802685,14.6092298089064,4.03268595099945,81.5086041793755,24.6706329394797,33.374699090783,46.9109024254083,21.3193825893813,23.9725795722323,31.203589911267,16.194739156416,7.30970877070344,23.5044479271194,21434,20.6282254160663,23095,45144,22049,98.22531247,71.9,57.725,10.873,43.209,30.85,9.14699233957051,"2"
"TX",17,"TX17",40.1854637827706,15.0823206930934,32.6,49.6972240048707,57.609521219406,13.5991049197006,25.1391869593339,11.9186508915985,37.6656841511922,44.4576229388564,14.6451585599191,25.5005601997563,30.2846438443736,18.7476472723952,10.8219901235558,29.569637395951,24850,18.8982876300869,27424,47430,20006,73.43153541,73.1,51.352,26.317,12.494,58.35,7.61798299592001,"3"
"TX",18,"TX18",38.4468098323157,12.1228564433677,32.4,49.8087131401808,16.8716215563507,38.6563644116799,41.7576670056898,21.662779493615,42.455507280941,37.5458407214232,24.1734585685063,27.7460881858393,27.0809994537919,13.4855576142485,7.51389617761403,20.9994537918626,23375,23.5492747071201,25687,52435,26748,99.94921698,74.1,58.395,26.324,18.128,21.4,4.84204332181423,"2"
"TX",19,"TX19",37.1216901064458,17.6025000786363,33.5,50.83802347396,56.5396969758409,6.36301494845809,36.850078058699,7.76850790804928,32.8786195451925,47.211245025103,18.7950899472821,29.2533479179479,30.4974276461658,14.213871874766,7.24026261383829,21.4541344886043,23172,17.7074484103975,27451,43739,16288,73.11438717,71.4,65.401,41.653,12.687,73.05,7.6344184191943,"3"
"TX",20,"TX20",38.2019417337721,14.0940944853908,32.6,49.1562982326942,22.2385775007859,5.51614799021417,70.6837782060218,15.0826256430471,37.7161217504056,42.4697085232674,19.0692132215817,26.3673360152589,30.991108864373,15.5006520732531,8.07168982553323,23.5723418987863,23749,19.1760850738043,26039,48367,22328,99.58727246,74.9,56.435,16.826,30.839,37,10.1463456828834,"2"
"TX",21,"TX21",32.8493836614586,18.9436837058541,38.1,49.3245100656167,64.729521711467,3.59684470502918,29.1801843097279,9.60612688560163,33.622149518403,48.1822729991588,7.09684184437051,19.0396842797632,29.0437833045766,28.3732591060313,16.4464314652584,44.8196905712897,32431,11.8670445201057,27666,50376,22710,77.75060006,78,51.708,18.026,22.074,56.15,10.8219469402945,"1"
"TX",22,"TX22",29.7495121197479,13.6176213980949,35.7,49.2432793961153,43.2281432065367,13.9828758672976,25.5765043705277,24.5093188395708,27.1975106368653,58.9777707951919,10.3159490916247,17.8034621862358,27.9355561857689,27.4866256513544,16.4584068850163,43.9450325363707,40594,7.94858289440682,32257,67422,35165,92.83552949,77.5,46.768,19.171,15.018,57.1,6.01674355031608,"4"
